"geneNames.as.numeric.rownames.res_coef3..1.l3...","res_coef3.adj.P.Val.1.l3."
"chr6:82473741-82473873",0.00902756752621141
"IAPP",0.00902756752621141
"ANKRD33",0.00903558847156208
"chr9:97270019-97270126",0.00904025025584129
"LOC644669",0.00909940698492157
"chr4:122113952-122114058",0.00909940698492157
"chr2:238432154-238432220",0.00909940698492157
"KDM6A",0.00937519183581052
"XKR8",0.00942507507214513
"chr6:76802551-76802657",0.00950300335500924
"chr1:147917467-147920821",0.00951511134709913
"chr11:16598399-16598627",0.00951511134709913
"KMO",0.00965377351368203
"chr2:140974987-140975050",0.00970242408535999
"OR8H2",0.00973093645341689
"chr4:27224944-27225049",0.00990203159917565
"WDR44",0.0100330889697172
"CRIP2",0.0100882677126085
"TRDN",0.0107434664958105
"chr10:61841499-61841610",0.0107434664958105
"PARVA",0.0107434664958105
"C8orf59",0.0107434664958105
"ARL2-SNX15",0.0110153512510506
"chr14:50368563-50368668",0.0110328452329734
"STK11",0.0110867758803828
"chr4:78071481-78071580",0.0111935368283051
"chr1:94399746-94399813",0.0112574083137449
"chr2:115177702-115177881",0.0114133001707337
"MRPL14",0.0117461403391463
"chr19:56616785-56616877",0.011747292959945
"chr9:105018886-105018992",0.011912025241807
"AFM",0.0119682260672491
"ANKRD20A21P",0.0119682260672491
"SGCD",0.0121183007308277
"chr20:5326702-5326772",0.0124905404090216
"FLJ37201",0.0124916434431611
"SPATA5L1",0.0124916434431611
"chr16:19023479-19023585",0.0126693794812863
"chr17:20797846-20797952",0.0126776249222391
"PCDH11Y",0.0128048221329538
"PEAK1",0.0128048221329538
"chr10:26108291-26108355",0.0128048221329538
"APOBEC4",0.0128204966605322
"OR5B12",0.0128204966605322
"chrX:138784448-138784549",0.0128204966605322
"ACOT4",0.0128204966605322
"GLS",0.0130376466105738
"PLCZ1",0.0131034924776389
"chr2:77895593-77895663",0.0131034924776389
"TSHR",0.0133691844541422
"chr7:57234682-57234745",0.0137255319714523
"chr2:148253004-148253108",0.0138165067740827
"PTPN18",0.013856367670634
"chr16:24344736-24344868",0.0138859868117457
"GRID2",0.0139143889163635
"chr2:79109575-79109678",0.0141964484262931
"chr11:101929037-101929139",0.0145160113326147
"chr12:100795923-100796028",0.0146437140581361
"chr6:106752051-106752161",0.0146437140581361
"THEMIS",0.0146876823347521
"OR8B3",0.0151157974290617
"chr15:102223718-102223808",0.0151219861930184
"NUDT9P1",0.0152129545423876
"chr12:131354281-131354382",0.0158066464664186
"chr6:22691313-22691455",0.0159269715038506
"ZPBP",0.0161915855104951
"CDH19",0.0162633245774152
"chr3:1107264-1107559",0.0162945143881086
"chr1:181392044-181392114",0.0162945143881086
"AF130057",0.0167296822632943
"chrX:16930340-16930440",0.0167815172061708
"chr16:27874572-27874675",0.0171430992124111
"chr2:120972636-120972694",0.0171536817568515
"ZNF705B",0.0172279951607804
"chr2:156168003-156168061",0.0172279951607804
"chr16:70479198-70479302",0.0173424920357836
"chr18:23398198-23398496",0.0174144197171727
"chr5:98272344-98272451",0.0176335403315162
"chr12:94754999-94755302",0.0179486196522365
"TDRD3",0.0179486196522365
"chr1:52004301-52004401",0.0179486196522365
"LINC00474",0.0181031392084317
"SMIM21",0.0181031392084317
"OR52E4",0.0181031392084317
"SERF2-C15ORF63",0.0182208703311304
"ACSS3",0.0182468169747109
"SERINC5",0.0182546273423761
"OR6X1",0.0182546273423761
"GLYATL2",0.0182968688008696
"TMPRSS11E",0.0182968688008696
"chr8:9144984-9145088",0.0182991914049258
"chr15:45219798-45219901",0.0183544112684471
"DNM1P46",0.0184236240576
"chr1:238105862-238105933",0.0184548885857125
"ERVK3-2",0.0186325372286599
"CADPS",0.0186441965391196
"chr2:178003442-178003531",0.0188736583913006
"ZNF510",0.018892154949986
"RBM38",0.019165025425064
"chr14:38297003-38297106",0.019165025425064
"chr14:68616335-68616625",0.0194229965772223
"chr2:115695291-115695395",0.0194786674049398
"MIR429",0.0195016847436271
"chr4:156383818-156383886",0.0204647203777552
"chrY:18360819-18360921",0.020520092816171
"chrY:18448163-18448265",0.020520092816171
"chr13:92712096-92712226",0.0205757406882818
"chr8:126913194-126913298",0.0205957949933656
"DSC1",0.0206494043502675
"chr11:73543403-73543735",0.0207283085674636
"OR4C13",0.0209499654812398
"GPRC6A",0.0210952121356296
"LPEQ6126",0.0210952121356296
"chr7:57261910-57261980",0.0210952121356296
"KEAP1",0.0210952121356296
"CDH9",0.0210952121356296
"chr9:42338591-42338869",0.0214331910294323
"chr6:129019783-129019870",0.0218781289487345
"chr10:34490909-34491002",0.0220371726310913
"chr18:12098426-12098531",0.0220371726310913
"chr15:54056401-54056505",0.0220724092863504
"chr9:118496671-118496865",0.0225814228313049
"OR6Y1",0.0225814228313049
"chr3:170559886-170559961",0.0228036524160206
"chr5:180336838-180336924",0.0229659680718449
"OPN1LW",0.0230354484195035
"UGT2B10",0.0230354484195035
"OR2B2",0.0230354484195035
"KIAA2012",0.0230354484195035
"TTTY13",0.0230705207023344
"SLC22A10",0.0230705207023344
"chr8:118176268-118176493",0.0230705207023344
"ADH1B",0.0231317878186504
"AMER3",0.0231317878186504
"RNASE9",0.0231317878186504
"SNORD115-48",0.0231547392098531
"LOC102725104",0.0231547392098531
"chr6:25192641-25192714",0.0232844138384917
"chr21:37438843-37438946",0.0232844138384917
"chr16:10815352-10815422",0.0232844138384917
"chr8:8916073-8916140",0.0232844138384917
"STX19",0.0232844138384917
"PDRG1",0.0236159971500651
"chr1:150995226-150995328",0.0236188664413954
"DUSP18",0.0236237826815239
"OR4A47",0.0238233113542354
"chr4:6872264-6872553",0.0238233113542354
"chr2:90007869-90008160",0.0238233113542354
"SOWAHA",0.0238233113542354
"FAM122C",0.023827719491679
"chr14:32131265-32131349",0.0238505632163042
"PPIAL4C",0.0238505632163042
"chr8:60049931-60050060",0.023961480926679
"chr5:126043859-126043932",0.024348986697206
"POLE4",0.024348986697206
"chr2:125438501-125438570",0.0244345994386415
"chr5:96298362-96298461",0.0245435566741482
"WFDC6",0.0245802463621285
"AVIL",0.0245802463621285
"chr13:73455249-73455352",0.0245802463621285
"chr14:84639099-84639174",0.0245802463621285
"TAS2R39",0.0245926691022361
"ABCA12",0.0245956000854526
"GSTA5",0.0248132255251958
"chr4:12314238-12314314",0.0248132255251958
"PAM",0.0248846731193387
"MYH8",0.0249372151927505
"AK096715",0.0249372151927505
"chr5:158745049-158745176",0.0249372151927505
"chr1:173629237-173629339",0.0249372151927505
"TGIF1",0.0255698763787099
"C1QTNF1",0.025942731960264
"chrY:7291096-7291199",0.025942731960264
"chr14:58304162-58304376",0.025942731960264
"chr4:154188063-154188162",0.0263184709420758
"chr13:27976615-27976724",0.0263359712755721
"ANXA10",0.0263359712755721
"HINFP",0.0263359712755721
"chr2:118773958-118774245",0.0267946244233149
"chr16:47346939-47347032",0.0267946244233149
"GLYAT",0.0268789195723705
"CALB1",0.0278871468848863
"BTLA",0.0280364795598623
"chr10:99057051-99057314",0.0280364795598623
"UGT2B28",0.0280364795598623
"ZBTB49",0.0280364795598623
"AMY2B",0.0280364795598623
"CDC20B",0.0280538473639791
"chr12:17863868-17863978",0.0280538473639791
"KCNA5",0.0280538473639791
"chr3:25066498-25066617",0.0280538473639791
"DSG1",0.028166283529045
"ARAFP2",0.028166283529045
"chrX:135990435-135992459",0.0282157643817515
"CCDC124",0.0289678920687422
"EIF1B",0.0289678920687422
"chr11:72580588-72580695",0.0289678920687422
"OR7E19P",0.0289678920687422
"EIF4ENIF1",0.0289678920687422
"chr12:83415668-83415769",0.0290669588917635
"LOC100130264",0.0293446310760549
"AF130061",0.0295323340227163
"FAM223A",0.0295378372324158
"chr2:202415017-202415065",0.0298548212624522
"chr19:52172658-52172759",0.0298548212624522
"AF370400",0.0298548212624522
"chr6:20452604-20452704",0.0298548212624522
"chr7:37474718-37474817",0.0298548212624522
"chr5:103434575-103434740",0.0304207061558032
"chr9:83179797-83179865",0.0304207061558032
"BEST1",0.0304293257422617
"OR52N4",0.0307006590567725
"chr3:146714394-146714500",0.0307006590567725
"SLC22A24",0.030840048986522
"ZNF479",0.0313825645199992
"OR8K5",0.0314232841255555
"chr16:50132175-50132267",0.0314232841255555
"chr4:190630645-190630868",0.0315103081832838
"DEFB114",0.0325082676866212
"BC063894",0.0325962978132506
"chr3:175457059-175457162",0.0328442898566323
"MLLT1",0.0328442898566323
"UBE2J2",0.0330421183621519
"chr7:57255303-57255376",0.0332481248536586
"KCTD6",0.0334183372758577
"SRY",0.0334294381943626
"COQ4",0.0334294381943626
"ZNF679",0.0337117548652625
"IGKC",0.0348499582762763
"chrY:8780007-8780139",0.0348499582762763
"chr8:52458866-52458953",0.0348832747932665
"OR1L1",0.0349638333034478
"LEMD1",0.0351690188115115
"PAPPA2",0.0352398196544276
"chr11:76115186-76115296",0.0352398196544276
"AMBN",0.0357597880219999
"ACOT8",0.0357655264725922
"SIL1",0.035884183012301
"chrX:51306112-51306183",0.0364298036091103
"CHRM2",0.0365001378892962
"UNC13C",0.0366535144191868
"TMEM81",0.0366705425790629
"LOC100128922",0.0367732347571066
"OR6C74",0.0368287262687813
"TCEA1",0.0368287262687813
"chr4:117218899-117218969",0.0369115435101239
"F11",0.0369418394420881
"SPATA16",0.0370186867868228
"DYNAP",0.0370612286191507
"chr6:166513341-166513412",0.0372255061995324
"DDIT4",0.0373450921469443
"TGIF2LY",0.0373771382335937
"CEBPG",0.0377640447351144
"OR5E1P",0.0383156628634959
"OR10X1",0.0384941090144492
"chr17:79540516-79540626",0.0389992645380201
"SCARB1",0.0389992645380201
"chr9:117377737-117377848",0.0389992645380201
"TBC1D13",0.0390157282039174
"chr7:152099865-152099976",0.0391565046504209
"chr12:38668252-38668351",0.0392683176862637
"chr9:119959397-119959718",0.0393144303442111
"chr7:57261850-57261909",0.0397142433552409
"chr1:63652005-63652095",0.0399788287012831
"chr7:138100225-138100317",0.0401437907342502
"TREML2",0.0406146483279399
"chr8:32769011-32769094",0.040938047866805
"SUPT20HL1",0.0411213859145457
"chr6:141807310-141807549",0.0412207036577223
"AWAT2",0.041323366084503
"chr7:77525197-77525307",0.0414636945037035
"TXLNGY",0.0416580228655953
"chr1:51572894-51573001",0.0417914361807375
"chr2:223269702-223269812",0.0417914361807375
"chr15:40426892-40426961",0.0418870303456624
"CDHR3",0.0419128984104751
"LRCH3",0.0419615377529187
"ADAM29",0.0419615377529187
"chr1:235703213-235703271",0.0424493846998701
"MS4A3",0.0424495748671177
"chr7:57259638-57259703",0.0424756257654542
"chr1:181391985-181392043",0.0424756257654542
"ANKRD30A",0.0425386567575331
"chr11:55623473-55624000",0.0427568890196166
"chr5:31595672-31595776",0.0430255534405966
"DEFB106B",0.0430979339691287
"chr10:36723484-36723542",0.0430979339691287
"SLC15A5",0.0430979339691287
"KERA",0.0431715648258705
"FAM74A6",0.0432796027613076
"chrY:6206809-6206934",0.0432796027613076
"chrY:9673457-9673582",0.0432796027613076
"TAS2R10",0.0433801012336923
"PPIH",0.0436329967404351
"chrY:8233271-8233334",0.043728210955482
"chr14:29945990-29946112",0.0437591100312411
"CSN1S2AP",0.0437591100312411
"chr20:5945184-5945294",0.0438482832374302
"chr22:31701390-31701479",0.0438482832374302
"NLRP11",0.043851108984527
"chr4:140021531-140021812",0.0444300873373436
"chr1:9497767-9497837",0.0446737527683837
"OR2D3",0.0448959248880762
"GYPA",0.0451705286509043
"KRTAP26-1",0.0458261137178118
"MYH15",0.0461768248255549
"UGT2B4",0.0462291554917251
"BBOX1",0.0462291554917251
"chr3:166528945-166529376",0.0462514973315023
"chr7:63568112-63568182",0.0464196148124719
"CXorf23",0.0465413963183289
"OR5AS1",0.04744254190432
"ZNF503-AS2",0.04744254190432
"OR51A2",0.0474761361969517
"chr10:36723413-36723483",0.0475533816704075
"chr1:12137938-12138041",0.0484144800997836
"chr3:89637787-89637859",0.0484144800997836
"chr6:112797928-112798028",0.0484144800997836
"AXIN1",0.0484144800997836
"chr3:196120581-196120683",0.0484862038507653
"AK022609",0.0488556764943434
"MAN1C1",0.0488556764943434
"chr7:7946146-7946255",0.0488784473730606
"chr4:88333380-88333458",0.0488784473730606
"chr7:136972434-136972509",0.0488784473730606
"COL25A1",0.0490500262096394
"chr13:106807750-106807839",0.0492035796225764
"chr19:29421910-29422011",0.0492035796225764
"chr1:96691457-96691617",0.0492035796225764
"SLC6A8",0.0492035796225764
"chr2:114164157-114164465",0.0492035796225764
"STX6",0.049303664212141
"PTPRT",0.0494148431084642
"chr9:138150512-138151275",0.0496562626933891
"C7orf66",0.0496740479589841
"HFM1",0.049696010233914
"NFS1",0.049696010233914
"chr5:55421531-55421596",0.0499020713381322
"TRIM51",0.0499020713381322
